#OTU_ID	SAKR1	SAKR2
OTU_87571	0	0
OTU_42962	0	0
OTU_63761	0	0
OTU_70099	0	0
OTU_35770	0	0
OTU_43697	0	0
OTU_75958	0	0
OTU_29420	0	0
OTU_43760	0	0
OTU_27612	0	0
OTU_89412	0	0
OTU_91902	0	0
OTU_64569	0	0
OTU_85148	0	0
OTU_85606	0	0
OTU_40515	0	0
OTU_61439	0	0
OTU_26630	0	0
OTU_65116	0	0
OTU_90296	0	0
OTU_59793	0	0
OTU_64086	0	0
OTU_49134	0	0
OTU_67220	0	0
OTU_82386	0	0
OTU_60010	0	0
OTU_75817	0	0
OTU_20272	0	0
OTU_20473	0	0
OTU_93571	0	0
OTU_49716	0	0
OTU_18416	0	0
OTU_35761	0	0
OTU_33798	0	0
OTU_61437	0	0
OTU_60851	0	0
OTU_65121	0	0
OTU_53229	0	0
OTU_42064	0	0
OTU_35762	0	0
OTU_62493	0	0
OTU_26843	0	0
OTU_77268	0	0
OTU_90002	0	0
OTU_47835	0	0
OTU_24779	0	0
OTU_72712	0	0
OTU_21798	0	0
OTU_85520	0	0
OTU_41203	0	0
OTU_46346	0	0
OTU_96619	0	0
OTU_43708	0	0
OTU_81743	0	0
OTU_20817	0	0
OTU_66231	0	0
OTU_29756	0	0
OTU_40829	0	0
OTU_91142	0	0
OTU_40827	0	0
OTU_90023	0	0
OTU_86727	0	0
OTU_53230	0	0
OTU_78517	0	0
OTU_30932	0	0
OTU_41585	0	0
OTU_21292	0	0
OTU_22933	0	0
OTU_85518	0	0
OTU_67195	0	0
OTU_36466	0	0
OTU_61402	0	0
OTU_93568	0	0
OTU_93569	0	0
OTU_31093	0	0
OTU_85526	0	0
OTU_56748	0	0
OTU_25841	0	0
OTU_34233	0	0
OTU_53555	0	0
OTU_72707	0	0
OTU_65219	0	0
OTU_60842	0	0
OTU_41202	0	0
OTU_10927	0	0
OTU_66945	0	0
OTU_53390	0	0
OTU_39331	0	0
OTU_12677	0	0
OTU_81739	0	0
OTU_94952	0	0
OTU_27290	0	0
OTU_55549	0	0
OTU_86753	0	0
OTU_77280	0	0
OTU_28887	0	0
OTU_25021	0	0
OTU_72709	0	0
OTU_87573	0	0
OTU_40127	0	0
OTU_74559	0	0
OTU_21810	0	0
OTU_68979	0	0
OTU_86752	0	0
OTU_48027	0	0
OTU_64225	0	0
OTU_62642	0	0
OTU_43874	0	0
OTU_84205	0	0
OTU_80815	0	0
OTU_97732	0	0
OTU_75818	0	0
OTU_92687	0	0
OTU_62641	0	0
OTU_61454	0	0
OTU_20636	0	0
OTU_18194	0	0
OTU_27795	0	0
OTU_25263	0	0
OTU_31513	0	0
OTU_42375	0	0
OTU_83477	0	0
OTU_48936	0	0
OTU_34785	0	0
OTU_61440	0	0
OTU_57169	0	0
OTU_91727	0	0
OTU_71127	0	0
OTU_51157	0	0
OTU_19194	0	0
OTU_19379	0	0
OTU_68945	0	0
OTU_60840	0	0
OTU_53389	0	0
OTU_29747	0	0
OTU_64499	0	0
OTU_10438	0	0
OTU_27935	0	0
OTU_65238	0	0
OTU_78806	0	0
OTU_33366	0	0
OTU_25883	0	0
OTU_80766	0	0
OTU_79738	0	0
OTU_80763	0	0
OTU_46208	0	0
OTU_16445	0	0
OTU_64497	0	0
OTU_66918	0	0
OTU_76485	0	0
OTU_66917	0	0
OTU_96668	0	0
OTU_90546	0	0
OTU_64077	0	0
OTU_41914	0	0
OTU_35730	0	0
OTU_54475	0	0
OTU_65244	0	0
OTU_22218	0	0
OTU_73143	0	0
OTU_61344	0	0
OTU_88397	0	0
OTU_46343	0	0
OTU_38110	0	0
OTU_78516	0	0
OTU_60843	0	0
OTU_50150	0	0
OTU_54476	0	0
OTU_96023	0	0
OTU_58006	0	0
OTU_55530	0	0
OTU_56751	0	0
OTU_35728	0	0
OTU_80077	0	0
OTU_28998	0	0
OTU_57170	0	0
OTU_40852	0	0
OTU_19491	0	0
OTU_94586	0	0
OTU_39044	0	0
OTU_21044	0	0
OTU_78514	0	0
OTU_92708	0	0
OTU_35729	0	0
OTU_56750	0	0
OTU_65239	0	0
OTU_23907	0	0
OTU_64331	0	0
OTU_25593	0	0
OTU_19874	0	1
OTU_34796	0	0
OTU_78580	0	0
OTU_24895	0	0
OTU_80365	0	0
OTU_59570	0	0
OTU_73144	0	0
OTU_83484	0	0
OTU_84574	0	0
OTU_80973	0	0
OTU_23949	0	0
OTU_44891	0	0
OTU_49924	0	0
OTU_34798	0	0
OTU_95716	0	0
OTU_80976	0	0
OTU_46227	0	0
OTU_94942	0	0
OTU_41913	0	0
OTU_94803	0	0
OTU_78807	0	0
OTU_85651	0	0
OTU_32445	0	0
OTU_28423	0	0
OTU_77279	0	0
OTU_6849	0	0
OTU_94954	0	0
OTU_57172	0	0
OTU_54831	0	0
OTU_65243	0	0
OTU_64462	0	0
OTU_60339	0	0
OTU_42937	0	0
OTU_50146	0	0
OTU_85632	0	0
OTU_19154	0	0
OTU_40538	0	0
OTU_22245	0	0
OTU_26552	0	0
OTU_28345	0	0
OTU_66229	0	0
OTU_64498	0	0
OTU_40273	0	0
OTU_62481	0	0
OTU_85519	0	0
OTU_14050	0	0
OTU_34784	0	0
OTU_51161	0	0
OTU_40343	0	0
OTU_80362	0	0
OTU_84575	0	0
OTU_33029	0	0
OTU_72691	0	0
OTU_77266	0	0
OTU_29859	0	0
OTU_60941	0	0
OTU_80745	0	0
OTU_51159	0	0
OTU_90556	0	0
OTU_47844	0	0
OTU_91896	0	0
OTU_70130	0	0
OTU_39109	0	0
OTU_66915	0	0
OTU_10795	0	0
OTU_68944	0	0
OTU_87039	0	0
OTU_71913	0	0
OTU_42060	0	0
OTU_38114	0	0
OTU_47027	0	0
OTU_40292	0	0
OTU_73817	0	0
OTU_94804	0	0
OTU_78830	0	0
OTU_79183	0	0
OTU_57159	0	0
OTU_70138	0	0
OTU_33327	0	0
OTU_24502	0	0
OTU_34792	0	0
OTU_34791	0	0
OTU_85629	0	0
OTU_78505	0	0
OTU_24803	0	0
OTU_77265	0	0
OTU_54829	0	0
OTU_96659	0	0
OTU_76500	0	0
OTU_23420	0	0
OTU_19870	0	0
OTU_87578	0	0
OTU_42934	0	0
OTU_20929	0	0
OTU_17564	0	0
OTU_60835	0	0
OTU_71159	0	0
OTU_64219	0	0
OTU_47955	0	0
OTU_80684	0	0
OTU_74552	0	0
OTU_17869	0	0
OTU_56741	0	0
OTU_77267	0	0
OTU_31209	0	0
OTU_79332	0	0
OTU_25618	0	0
OTU_73145	0	0
OTU_24216	0	0
OTU_76501	0	0
OTU_83483	0	0
OTU_65193	0	0
OTU_85589	0	0
OTU_62109	0	0
OTU_54473	0	0
OTU_23947	0	0
OTU_64220	0	0
OTU_39915	0	0
OTU_71915	0	0
OTU_80685	0	0
OTU_40841	0	0
OTU_5674	0	0
OTU_61453	0	0
OTU_23322	0	0
OTU_78510	0	0
OTU_60943	0	0
OTU_29001	0	0
OTU_79159	0	0
OTU_66227	0	0
OTU_21709	0	0
OTU_29956	0	0
OTU_40855	0	0
OTU_30999	0	0
OTU_80977	0	0
OTU_75833	0	0
OTU_40275	0	0
OTU_81565	0	0
OTU_35731	0	0
OTU_90557	0	0
OTU_75251	0	0
OTU_29496	0	0
OTU_17374	0	0
OTU_60338	0	0
OTU_72693	0	0
OTU_44849	0	0
OTU_60836	0	0
OTU_85631	0	0
OTU_65240	0	0
OTU_67012	0	0
OTU_33225	0	0
OTU_45220	0	0
OTU_87284	0	0
OTU_71083	0	0
OTU_95998	0	0
OTU_80686	0	0
OTU_96664	0	0
OTU_49903	0	0
OTU_96570	0	0
OTU_54029	0	0
OTU_54437	0	0
OTU_43696	0	0
OTU_90555	0	0
OTU_54830	0	0
OTU_74553	0	0
OTU_96665	0	0
OTU_97741	0	0
OTU_49901	0	0
OTU_60298	0	0
OTU_55548	0	0
OTU_76486	0	0
OTU_77547	0	0
OTU_5730	0	0
OTU_34782	0	0
OTU_24357	0	0
OTU_41916	0	0
OTU_35486	0	0
OTU_16327	0	0
OTU_28753	0	0
OTU_40345	0	0
OTU_67013	0	0
OTU_45223	0	0
OTU_33827	0	0
OTU_72694	0	0
OTU_55547	0	0
OTU_45222	0	0
OTU_13713	0	0
OTU_61302	0	0
OTU_97240	0	0
OTU_81731	0	0
OTU_85241	0	0
OTU_80687	0	0
OTU_37586	0	0
OTU_64442	0	0
OTU_61458	0	0
OTU_66237	0	0
OTU_27848	0	0
OTU_58004	0	0
OTU_50173	0	0
OTU_31184	0	0
OTU_53379	0	0
OTU_40347	0	0
OTU_60334	0	0
OTU_18961	0	0
OTU_33341	0	0
OTU_45221	0	0
OTU_47083	0	0
OTU_77269	0	0
OTU_72695	0	0
OTU_60341	0	0
OTU_51598	0	0
OTU_87292	0	0
OTU_87291	0	0
OTU_55554	0	0
OTU_15063	0	0
OTU_96554	0	0
OTU_94941	0	0
OTU_17555	0	0
OTU_47084	0	0
OTU_34436	0	0
OTU_35705	0	0
OTU_7242	14	11
OTU_55553	0	0
OTU_68946	0	0
OTU_92707	0	0
OTU_73943	0	0
OTU_49907	0	0
OTU_47022	0	0
OTU_87293	0	0
OTU_86743	0	0
OTU_34795	0	0
OTU_93724	0	0
OTU_21176	0	0
OTU_20845	0	0
OTU_17942	0	0
OTU_91247	0	0
OTU_96001	0	0
OTU_67014	0	0
OTU_70968	0	0
OTU_22608	0	0
OTU_54235	0	0
OTU_62626	0	0
OTU_40856	0	0
OTU_50626	0	0
OTU_47081	0	0
OTU_86728	0	0
OTU_21407	0	0
OTU_90072	0	0
OTU_54642	0	0
OTU_65109	0	0
OTU_22484	0	0
OTU_79184	0	0
OTU_54639	0	0
OTU_29525	0	0
OTU_71151	0	0
OTU_40281	0	0
OTU_53369	0	0
OTU_34441	0	0
OTU_32758	0	0
OTU_49902	0	0
OTU_94806	0	0
OTU_51121	0	0
OTU_96552	0	0
OTU_47082	0	0
OTU_71764	0	0
OTU_85162	0	0
OTU_72692	0	0
OTU_36181	0	0
OTU_58014	0	0
OTU_56699	0	0
OTU_34038	0	0
OTU_53380	0	0
OTU_51583	0	0
OTU_90551	0	0
OTU_27132	0	0
OTU_75261	0	0
OTU_62624	0	0
OTU_90032	0	0
OTU_49683	0	0
OTU_37422	0	0
OTU_77545	0	0
OTU_53381	0	0
OTU_57158	0	0
OTU_19886	0	0
OTU_57157	0	0
OTU_33494	0	0
OTU_31940	0	0
OTU_39191	0	0
OTU_27481	0	0
OTU_62111	0	0
OTU_70966	0	0
OTU_76453	0	0
OTU_94807	0	0
OTU_90090	0	0
OTU_75533	0	0
OTU_80361	0	0
OTU_72696	0	0
OTU_56705	0	0
OTU_15637	0	0
OTU_46372	0	0
OTU_57267	0	0
OTU_11509	0	0
OTU_82371	0	0
OTU_57156	0	0
OTU_63831	0	0
OTU_47843	0	0
OTU_68948	0	0
OTU_46342	0	0
OTU_94948	0	0
OTU_49691	0	0
OTU_33822	0	0
OTU_68947	0	0
OTU_70131	0	0
OTU_29166	0	0
OTU_23073	0	0
OTU_44201	0	0
OTU_20934	0	0
OTU_49399	0	0
OTU_64227	0	0
OTU_31182	0	0
OTU_85516	0	0
OTU_47213	0	0
OTU_71157	0	0
OTU_75534	0	0
OTU_47120	0	0
OTU_50174	0	0
OTU_39503	0	0
OTU_62112	0	0
OTU_20039	0	0
OTU_80971	0	0
OTU_78498	0	0
OTU_27249	0	0
OTU_54641	0	0
OTU_21952	0	0
OTU_36994	0	0
OTU_40278	0	0
OTU_41917	0	0
OTU_40277	0	0
OTU_20495	0	0
OTU_77262	0	0
OTU_77263	0	0
OTU_86534	0	0
OTU_75892	0	0
OTU_25168	0	0
OTU_26621	0	0
OTU_93583	0	0
OTU_28318	0	0
OTU_20482	0	0
OTU_70967	0	0
OTU_13718	0	0
OTU_54432	0	0
OTU_58015	0	0
OTU_33686	0	0
OTU_32636	0	0
OTU_34793	0	0
OTU_67217	0	0
OTU_70128	0	0
OTU_90545	0	0
OTU_75891	0	0
OTU_36966	0	0
OTU_57180	0	0
OTU_76454	0	0
OTU_32352	0	0
OTU_71907	0	0
OTU_35834	0	0
OTU_72723	0	0
OTU_94945	0	0
OTU_77253	0	0
OTU_72715	0	0
OTU_67008	0	0
OTU_40842	0	0
OTU_84581	0	0
OTU_23987	0	0
OTU_77543	0	0
OTU_14160	0	0
OTU_24993	0	0
OTU_22545	0	0
OTU_28417	0	0
OTU_56745	0	0
OTU_32899	0	0
OTU_79736	0	0
OTU_93581	0	0
OTU_85057	0	0
OTU_92704	0	0
OTU_97680	0	0
OTU_70129	0	0
OTU_81684	0	0
OTU_40839	0	0
OTU_47075	0	0
OTU_22501	0	0
OTU_26168	0	0
OTU_62110	0	0
OTU_44839	0	0
OTU_73135	0	0
OTU_50196	0	0
OTU_55544	0	0
OTU_97679	0	0
OTU_15494	0	0
OTU_24973	0	0
OTU_40348	0	0
OTU_79179	0	0
OTU_75536	0	0
OTU_29126	0	0
OTU_34797	0	0
OTU_67228	0	0
OTU_65227	0	0
OTU_79742	0	0
OTU_14121	0	0
OTU_94801	0	0
OTU_85510	0	0
OTU_94939	0	0
OTU_40840	0	0
OTU_18791	0	0
OTU_75922	0	0
OTU_56704	0	0
OTU_96573	0	0
OTU_83264	0	0
OTU_24241	0	0
OTU_71161	0	0
OTU_51616	0	0
OTU_65104	0	0
OTU_37604	0	0
OTU_20794	0	0
OTU_77544	0	0
OTU_25611	0	0
OTU_61346	0	0
OTU_72716	0	0
OTU_79325	0	0
OTU_48111	0	0
OTU_75889	0	0
OTU_65099	0	0
OTU_48940	0	0
OTU_29333	0	0
OTU_41321	0	0
OTU_72964	0	0
OTU_18904	0	0
OTU_22096	0	0
OTU_50800	0	0
OTU_77254	0	0
OTU_36840	0	0
OTU_48938	0	0
OTU_70310	0	0
OTU_44164	0	0
OTU_54647	0	0
OTU_61507	0	0
OTU_67001	0	0
OTU_70408	0	0
OTU_54486	0	0
OTU_94802	0	0
OTU_60343	0	0
OTU_49922	0	0
OTU_64208	0	0
OTU_27120	0	0
OTU_21115	0	0
OTU_62623	0	0
OTU_11905	0	0
OTU_94940	0	0
OTU_27906	0	0
OTU_67227	0	0
OTU_12222	0	0
OTU_64205	0	0
OTU_91148	0	0
OTU_92546	0	0
OTU_72719	0	0
OTU_96571	0	0
OTU_97686	0	0
OTU_43157	0	0
OTU_23312	0	0
OTU_66998	0	0
OTU_81661	0	0
OTU_22293	0	0
OTU_84582	0	0
OTU_47857	0	0
OTU_92705	0	0
OTU_84583	0	0
OTU_40280	0	0
OTU_25178	0	0
OTU_37553	0	0
OTU_10386	0	0
OTU_72717	0	0
OTU_42908	0	0
OTU_66999	0	0
OTU_61021	0	0
OTU_76455	0	0
OTU_26616	0	0
OTU_54825	0	0
OTU_70405	0	0
OTU_77255	0	0
OTU_32922	0	0
OTU_23992	0	0
OTU_92702	0	0
OTU_92703	0	0
OTU_71160	0	0
OTU_64244	0	0
OTU_92736	0	0
OTU_31805	0	0
OTU_34801	0	0
OTU_69121	0	0
OTU_74459	0	0
OTU_72048	0	0
OTU_31723	0	0
OTU_80364	0	0
OTU_66239	0	0
OTU_31724	0	0
OTU_88491	0	0
OTU_83983	0	0
OTU_77449	0	0
OTU_82405	0	0
OTU_68953	0	0
OTU_91150	0	0
OTU_31129	0	0
OTU_37712	0	0
OTU_96693	0	0
OTU_66997	0	0
OTU_60344	0	0
OTU_78500	0	0
OTU_4874	0	0
OTU_25350	0	0
OTU_54643	0	0
OTU_87599	0	0
OTU_40539	0	0
OTU_56755	0	0
OTU_40287	0	0
OTU_17324	0	0
OTU_67219	0	0
OTU_23033	0	0
OTU_71158	0	0
OTU_46362	0	0
OTU_80359	0	0
OTU_64439	0	0
OTU_50184	0	0
OTU_34449	0	0
OTU_61516	0	0
OTU_19152	0	0
OTU_90306	0	0
OTU_23195	0	0
OTU_34799	0	0
OTU_96569	0	0
OTU_90706	0	0
OTU_72713	0	0
OTU_77430	0	0
OTU_94041	0	0
OTU_41931	0	0
OTU_85503	0	0
OTU_71156	0	0
OTU_46361	0	0
OTU_38119	0	0
OTU_54689	0	0
OTU_16014	0	0
OTU_42914	0	0
OTU_44110	0	0
OTU_41926	0	0
OTU_68172	0	0
OTU_93578	0	0
OTU_91149	0	0
OTU_29189	0	0
OTU_36189	0	0
OTU_47954	0	0
OTU_70399	0	0
OTU_22266	0	0
OTU_11136	0	0
OTU_29709	0	0
OTU_95763	0	0
OTU_42915	0	0
OTU_41136	0	0
OTU_42913	0	0
OTU_54487	0	0
OTU_17362	0	0
OTU_92690	0	0
OTU_53429	0	0
OTU_19049	0	0
OTU_75832	0	0
OTU_26177	0	0
OTU_88270	0	0
OTU_65216	0	0
OTU_48932	0	0
OTU_32581	0	0
OTU_53430	0	0
OTU_79802	0	0
OTU_45783	0	0
OTU_37661	0	0
OTU_87607	0	0
OTU_80995	0	0
OTU_17268	0	0
OTU_91579	0	0
OTU_54826	0	0
OTU_81588	0	0
OTU_61535	0	0
OTU_40536	0	0
OTU_41927	0	0
OTU_51593	0	0
OTU_64207	0	0
OTU_42429	0	0
OTU_20168	0	0
OTU_62285	0	0
OTU_34902	0	0
OTU_97308	0	0
OTU_70974	0	0
OTU_15852	0	0
OTU_26195	0	0
OTU_1336	0	0
OTU_22824	0	0
OTU_46354	0	0
OTU_96689	0	0
OTU_30909	0	0
OTU_80996	0	0
OTU_40284	0	0
OTU_27115	0	0
OTU_38871	0	0
OTU_49286	0	0
OTU_62636	0	0
OTU_60319	0	0
OTU_6566	0	0
OTU_8761	0	0
OTU_57999	0	0
OTU_57927	0	0
OTU_65217	0	0
OTU_53428	0	0
OTU_24977	0	0
OTU_76466	0	0
OTU_13551	0	0
OTU_62522	0	0
OTU_54225	0	0
OTU_31764	0	0
OTU_48939	0	0
OTU_62635	0	0
OTU_14689	0	0
OTU_54646	0	0
OTU_66232	0	0
OTU_70039	0	0
OTU_23660	0	0
OTU_17292	0	0
OTU_55617	0	0
OTU_94036	0	0
OTU_19339	0	0
OTU_57275	0	0
OTU_95934	0	0
OTU_31768	0	0
OTU_18256	0	0
OTU_28403	0	0
OTU_26892	0	0
OTU_32700	0	0
OTU_23725	0	0
OTU_33095	0	0
OTU_80227	0	0
OTU_87608	0	0
OTU_97681	0	0
OTU_90029	0	0
OTU_91639	0	0
OTU_83265	0	0
OTU_51979	0	0
OTU_20770	0	0
OTU_36481	0	0
OTU_49696	0	0
OTU_86719	0	0
OTU_40250	0	0
OTU_79113	0	0
OTU_62637	0	0
OTU_58000	0	0
OTU_1738	0	0
OTU_41981	0	0
OTU_34563	0	0
OTU_86718	0	0
OTU_81610	0	0
OTU_6650	0	0
OTU_26371	0	0
OTU_42912	0	0
OTU_48927	0	0
OTU_34532	0	0
OTU_38872	0	0
OTU_87341	0	0
OTU_17101	0	0
OTU_80986	0	0
OTU_97900	0	0
OTU_94799	0	0
OTU_64449	0	0
OTU_43137	0	0
OTU_65117	0	0
OTU_76469	0	0
OTU_25809	0	0
OTU_97682	0	0
OTU_70985	0	0
OTU_33160	0	0
OTU_12505	0	0
OTU_66240	0	0
OTU_61306	0	0
OTU_70400	0	0
OTU_75053	0	0
OTU_90294	0	0
OTU_64450	0	0
OTU_30743	0	0
OTU_18823	0	0
OTU_77274	0	0
OTU_54489	0	0
OTU_64448	0	0
OTU_74952	0	0
OTU_44877	0	0
OTU_33646	0	0
OTU_27422	0	0
OTU_93601	0	0
OTU_81607	0	0
OTU_42906	0	0
OTU_40251	0	0
OTU_68235	0	0
OTU_16948	0	0
OTU_61583	0	0
OTU_90307	0	0
OTU_71131	0	0
OTU_75054	0	0
OTU_71132	0	0
OTU_47080	0	0
OTU_77278	0	0
OTU_75838	0	0
OTU_97313	0	0
OTU_78512	0	0
OTU_22024	0	0
OTU_42905	0	0
OTU_18145	0	0
OTU_22948	0	0
OTU_54801	0	0
OTU_85533	0	0
OTU_85506	0	0
OTU_48925	0	0
OTU_43508	0	0
OTU_62638	0	0
OTU_40254	0	0
OTU_55527	0	0
OTU_40253	0	0
OTU_87822	0	0
OTU_77452	0	0
OTU_25440	0	0
OTU_84586	0	0
OTU_52397	0	0
OTU_77451	0	0
OTU_70121	0	0
OTU_42144	0	0
OTU_17105	0	0
OTU_80676	0	0
OTU_33013	0	0
OTU_80674	0	0
OTU_60957	0	0
OTU_85534	0	0
OTU_49499	0	0
OTU_69097	0	0
OTU_17529	0	0
OTU_58018	0	0
OTU_34800	0	0
OTU_47849	0	0
OTU_20306	0	0
OTU_23069	0	0
OTU_85535	0	0
OTU_41938	0	0
OTU_80988	0	0
OTU_76465	0	0
OTU_55898	0	0
OTU_73062	0	0
OTU_61334	0	0
OTU_90034	0	0
OTU_47287	0	0
OTU_73141	0	0
OTU_85249	0	0
OTU_55525	0	0
OTU_66929	0	0
OTU_53431	0	0
OTU_64224	0	0
OTU_33438	0	0
OTU_54329	0	0
OTU_11559	0	0
OTU_38131	0	0
OTU_83273	0	0
OTU_38873	0	0
OTU_57272	0	0
OTU_50187	0	0
OTU_8870	7	11
OTU_94040	0	0
OTU_79754	0	0
OTU_30850	0	0
OTU_56753	0	0
OTU_81593	0	0
OTU_47995	0	0
OTU_78513	0	0
OTU_49701	0	0
OTU_32147	0	0
OTU_96227	0	0
OTU_60325	0	0
OTU_38128	0	0
OTU_74959	0	0
OTU_54652	0	0
OTU_95328	0	0
OTU_86745	0	0
OTU_78816	0	0
OTU_70975	0	0
OTU_34121	0	0
OTU_28156	0	0
OTU_34170	0	0
OTU_34868	0	0
OTU_58019	0	0
OTU_96559	0	0
OTU_54229	0	0
OTU_40549	0	0
OTU_88084	0	0
OTU_48922	0	0
OTU_54651	0	0
OTU_49700	0	0
OTU_41933	0	0
OTU_30839	0	0
OTU_62156	0	0
OTU_54436	0	0
OTU_32117	0	0
OTU_87897	0	0
OTU_30838	0	0
OTU_56742	0	0
OTU_43312	0	0
OTU_49423	0	0
OTU_75056	0	0
OTU_91864	0	0
OTU_48937	0	0
OTU_54474	0	0
OTU_58020	0	0
OTU_75837	0	0
OTU_27843	0	0
OTU_90007	0	0
OTU_73916	0	0
OTU_34066	0	0
OTU_70135	0	0
OTU_57319	0	0
OTU_50203	0	0
OTU_91767	0	0
OTU_65118	0	0
OTU_54650	0	0
OTU_68907	0	0
OTU_75835	0	0
OTU_71133	0	0
OTU_85655	0	0
OTU_74953	0	0
OTU_43129	0	0
OTU_68957	0	0
OTU_29801	0	0
OTU_62150	0	0
OTU_80404	0	0
OTU_42893	0	0
OTU_49027	0	0
OTU_61508	0	0
OTU_44088	0	0
OTU_22253	0	0
OTU_97684	0	0
OTU_54645	0	0
OTU_40544	0	0
OTU_57320	0	0
OTU_44947	0	0
OTU_66933	0	0
OTU_46333	0	0
OTU_49498	0	0
OTU_74951	0	0
OTU_54644	0	0
OTU_53434	0	0
OTU_28705	0	0
OTU_42890	0	0
OTU_83268	0	0
OTU_43635	0	0
OTU_41915	0	0
OTU_77272	0	0
OTU_97421	0	0
OTU_87342	0	0
OTU_21412	0	0
OTU_54653	0	0
OTU_78814	0	0
OTU_89382	0	0
OTU_31771	0	0
OTU_71916	0	0
OTU_34583	0	0
OTU_91893	0	0
OTU_26945	0	0
OTU_49100	0	0
OTU_25861	0	0
OTU_77300	0	0
OTU_30811	0	0
OTU_94793	0	0
OTU_32317	0	0
OTU_26466	0	0
OTU_61510	0	0
OTU_67343	0	0
OTU_60327	0	0
OTU_66345	0	0
OTU_62145	0	0
OTU_35404	0	0
OTU_34148	0	0
OTU_19625	0	0
OTU_93587	0	0
OTU_56743	0	0
OTU_81554	0	0
OTU_71026	0	0
OTU_27634	0	0
OTU_73061	0	0
OTU_26694	0	0
OTU_23170	0	0
OTU_44093	0	0
OTU_30824	0	0
OTU_34787	0	0
OTU_58025	0	0
OTU_47020	0	0
OTU_29735	0	0
OTU_74455	0	0
OTU_46470	0	0
OTU_90005	0	0
OTU_40541	0	0
OTU_74456	0	0
OTU_77276	0	0
OTU_34788	0	0
OTU_40543	0	0
OTU_94043	0	0
OTU_92130	0	0
OTU_12974	0	0
OTU_81545	0	0
OTU_66931	0	0
OTU_49488	0	0
OTU_94949	0	0
OTU_70977	0	0
OTU_50205	0	0
OTU_77453	0	0
OTU_46341	0	0
OTU_94951	0	0
OTU_29644	0	0
OTU_97346	0	0
OTU_40847	0	0
OTU_61357	0	0
OTU_68954	0	0
OTU_41935	0	0
OTU_23261	0	0
OTU_24823	0	0
OTU_19147	0	0
OTU_75049	0	0
OTU_40846	0	0
OTU_27325	0	0
OTU_42895	0	0
OTU_48935	0	0
OTU_27525	0	0
OTU_79114	0	0
OTU_94037	0	0
OTU_66222	0	0
OTU_83267	0	0
OTU_44820	0	0
OTU_86749	0	0
OTU_78480	0	0
OTU_62152	0	0
OTU_65192	0	0
OTU_58026	0	0
OTU_62147	0	0
OTU_86750	0	0
OTU_81913	0	0
OTU_31189	0	0
OTU_79757	0	0
OTU_96161	0	0
OTU_70389	0	0
OTU_43996	0	0
OTU_48913	0	0
OTU_53435	0	0
OTU_53223	0	0
OTU_71152	0	0
OTU_64597	0	0
OTU_75830	0	0
OTU_47019	0	0
OTU_68895	0	0
OTU_84580	0	0
OTU_34427	0	0
OTU_76456	0	0
OTU_94950	0	0
OTU_55528	0	0
OTU_38133	0	0
OTU_48900	0	0
OTU_30910	0	0
OTU_32204	0	0
OTU_85649	0	0
OTU_21124	0	0
OTU_63502	0	0
OTU_65194	0	0
OTU_24238	0	0
OTU_75829	0	0
OTU_34807	0	0
OTU_35472	0	0
OTU_67340	0	0
OTU_29823	0	0
OTU_77454	0	0
OTU_39129	0	0
OTU_66243	0	0
OTU_50085	0	0
OTU_85648	0	0
OTU_69261	0	0
OTU_34806	0	0
OTU_41953	0	0
OTU_35487	0	0
OTU_44294	0	0
OTU_74466	0	0
OTU_79185	0	0
OTU_97744	0	0
OTU_24806	0	0
OTU_47018	0	0
OTU_30911	0	0
OTU_83662	0	0
OTU_94045	0	0
OTU_54833	0	0
OTU_44823	0	0
OTU_62607	0	0
OTU_53438	0	0
OTU_33830	0	0
OTU_49697	0	0
OTU_28151	0	0
OTU_62148	0	0
OTU_62608	0	0
OTU_94044	0	0
OTU_61514	0	0
OTU_51308	0	0
OTU_66242	0	0
OTU_34810	0	0
OTU_95054	0	0
OTU_67339	0	0
OTU_28306	0	0
OTU_40548	0	0
OTU_24514	0	0
OTU_76459	0	0
OTU_24191	0	0
OTU_75055	0	0
OTU_87583	0	0
OTU_44091	0	0
OTU_28042	0	0
OTU_92691	0	0
OTU_19276	0	0
OTU_67338	0	0
OTU_87332	0	0
OTU_26068	0	0
OTU_50088	0	0
OTU_96674	0	0
OTU_45771	0	0
OTU_90305	0	0
OTU_62689	0	0
OTU_74464	0	0
OTU_50091	0	0
OTU_33771	0	0
OTU_31366	0	0
OTU_74463	0	0
OTU_36146	0	0
OTU_74968	0	0
OTU_34018	0	0
OTU_49483	0	0
OTU_21703	0	0
OTU_24287	0	0
OTU_54760	0	0
OTU_35473	0	0
OTU_93585	0	0
OTU_28739	0	0
OTU_63789	0	0
OTU_74969	0	0
OTU_40851	0	0
OTU_37376	0	0
OTU_57279	0	0
OTU_85647	0	0
OTU_41943	0	0
OTU_29846	0	0
OTU_79586	0	0
OTU_40565	0	0
OTU_54534	0	0
OTU_31626	0	0
OTU_31710	0	0
OTU_46365	0	0
OTU_28119	0	0
OTU_68553	0	0
OTU_44090	0	0
OTU_20149	0	0
OTU_71959	0	0
OTU_96670	0	0
OTU_59583	0	0
OTU_85482	0	0
OTU_52456	0	0
OTU_49798	0	0
OTU_26256	0	0
OTU_5836	0	0
OTU_34824	0	0
OTU_49561	0	0
OTU_40850	0	0
OTU_52458	0	0
OTU_22698	0	0
OTU_34825	0	0
